 Settings Channel 1
++++++++++++++++++++ 
  
Noise threshold : 5000
Integration time : 1000
Measurement interval (s): 1
Log interval : 1
 
 Measurements Channel 1
 ++++++++++++++++++++ 
  
TimeStamp	Wavelength1	 Power1	Wavelength2	 Power2	Wavelength3	 Power3	Wavelength4	 Power4	Wavelength5	 Power5	Wavelength6	 Power6	Wavelength7	 Power7	Wavelength8	 Power8	Wavelength9	 Power9	Wavelength10	 Power10	
4/15/2015 15:54:08.750	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:09.875	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:11.015	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:12.140	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:13.265	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:14.390	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:15.515	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:16.640	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:17.765	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:18.921	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:20.046	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:21.171	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:22.296	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:23.437	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:24.562	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:25.687	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:26.812	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:27.937	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:29.062	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:30.203	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:31.328	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:32.453	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:33.593	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:34.718	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:35.843	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:36.968	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:38.093	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:39.218	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:40.359	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:41.484	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:42.609	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:43.734	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:44.859	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:45.984	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:47.125	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:48.250	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:49.375	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:50.500	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:51.625	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:52.750	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:53.890	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:55.015	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:56.156	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:57.296	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:58.421	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:59.546	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:00.687	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:01.828	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:02.953	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:04.093	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:05.234	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:06.359	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:07.500	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:08.640	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:09.781	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:10.906	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:12.031	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:13.171	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:14.312	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:15.437	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:16.578	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:17.703	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:18.843	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:19.968	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:21.093	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:22.218	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:23.359	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:24.500	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:25.625	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:26.750	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:27.890	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:29.015	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:30.156	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:55:31.281	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
